time,temperature,humidity,rain
2026-08-14T12:00,30.0,38,0.0
2026-08-14T13:00,31.1,35,0.0
2026-08-14T14:00,31.8,34,0.0
2026-08-14T15:00,32.1,33,0.0
2026-08-14T16:00,32.3,31,0.0
2026-08-14T17:00,32.0,30,0.0
2026-08-14T18:00,31.4,30,0.0
2026-08-14T19:00,30.7,31,0.0
2026-08-14T20:00,28.9,36,0.0
2026-08-14T21:00,27.7,39,0.0
2026-08-14T22:00,26.9,42,0.0
2026-08-14T23:00,25.0,54,0.0
